datereport;AES;TEC;VDE;TES;GES;GAES_GEN;CONSUMPTION;GAES_PUMP;UK_BLR_RUS;UK_EURO;UK_MLD;
01.08.2021 16:00:00;8749.000;642.000;2718.000;4684.000;656.000;0.000;16332.000;-448.000;-98.000;-565.000;-6.000;
01.08.2021 15:00:00;8759.000;643.000;3198.000;4466.000;91.000;0.000;15936.000;-450.000;-15.000;-658.000;-98.000;
01.08.2021 14:00:00;8737.000;639.000;3383.000;4321.000;449.000;0.000;15916.000;-804.000;-63.000;-663.000;-83.000;
01.08.2021 13:00:00;8764.000;641.000;3512.000;4101.000;340.000;0.000;15726.000;-852.000;-26.000;-662.000;-92.000;
01.08.2021 12:00:00;8779.000;635.000;3563.000;4017.000;92.000;0.000;15800.000;-448.000;-136.000;-647.000;-55.000;
01.08.2021 11:00:00;8788.000;639.000;3297.000;4010.000;94.000;0.000;15626.000;-446.000;-81.000;-608.000;-67.000;
01.08.2021 10:00:00;8801.000;629.000;2667.000;4191.000;633.000;0.000;15390.000;-814.000;-37.000;-572.000;-108.000;
01.08.2021 09:00:00;8800.000;630.000;1767.000;4366.000;148.000;0.000;14762.000;-448.000;111.000;-525.000;-87.000;
01.08.2021 08:00:00;8802.000;631.000;993.000;4322.000;419.000;0.000;13965.000;-750.000;140.000;-505.000;-87.000;
01.08.2021 07:00:00;8813.000;621.000;351.000;4422.000;422.000;0.000;13535.000;-457.000;-132.000;-507.000;2.000;
01.08.2021 06:00:00;8812.000;620.000;102.000;4406.000;216.000;0.000;13172.000;-459.000;74.000;-509.000;-90.000;
01.08.2021 05:00:00;8815.000;619.000;62.000;4449.000;414.000;0.000;13355.000;-461.000;-3.000;-538.000;-2.000;
01.08.2021 04:00:00;8799.000;619.000;70.000;4432.000;322.000;0.000;13060.000;-455.000;-119.000;-538.000;-70.000;
01.08.2021 03:00:00;8782.000;615.000;64.000;4665.000;314.000;0.000;13449.000;-456.000;96.000;-521.000;-110.000;
01.08.2021 02:00:00;8775.000;618.000;89.000;4617.000;306.000;0.000;13908.000;-41.000;34.000;-406.000;-84.000;
01.08.2021 01:00:00;8825.000;613.000;92.000;4647.000;432.000;154.000;14053.000;0.000;-74.000;-571.000;-65.000;
01.08.2021 00:00:00;8811.000;616.000;113.000;4789.000;506.000;366.000;14738.000;0.000;21.000;-459.000;-25.000;
31.07.2021 23:00:00;8790.000;635.000;102.000;5548.000;898.000;721.000;16151.000;0.000;-73.000;-429.000;-41.000;
31.07.2021 22:00:00;8782.000;629.000;97.000;5580.000;2023.000;724.000;17407.000;0.000;-32.000;-337.000;-59.000;
31.07.2021 21:00:00;8773.000;634.000;150.000;5474.000;1691.000;722.000;17400.000;0.000;237.000;-292.000;11.000;
31.07.2021 20:00:00;8752.000;637.000;232.000;5490.000;1405.000;709.000;16844.000;0.000;33.000;-411.000;-3.000;
31.07.2021 19:00:00;8731.000;639.000;562.000;5499.000;1430.000;723.000;17082.000;0.000;-137.000;-417.000;52.000;
31.07.2021 18:00:00;8724.000;631.000;1344.000;5378.000;694.000;722.000;16968.000;0.000;-66.000;-495.000;36.000;
31.07.2021 17:00:00;8741.000;636.000;2059.000;5216.000;829.000;0.000;16739.000;-37.000;-73.000;-571.000;-61.000;
31.07.2021 16:00:00;8744.000;637.000;2812.000;4807.000;397.000;0.000;16609.000;-37.000;-216.000;-533.000;-2.000;
31.07.2021 15:00:00;8748.000;641.000;3134.000;4417.000;472.000;0.000;16539.000;-41.000;-171.000;-579.000;-82.000;
31.07.2021 14:00:00;8753.000;637.000;3448.000;4244.000;396.000;0.000;16370.000;-446.000;17.000;-602.000;-77.000;
31.07.2021 13:00:00;8783.000;641.000;3605.000;4259.000;324.000;0.000;16344.000;-440.000;-204.000;-631.000;7.000;
31.07.2021 12:00:00;8779.000;636.000;3545.000;4235.000;420.000;0.000;16380.000;-445.000;-92.000;-622.000;-76.000;
31.07.2021 11:00:00;8823.000;636.000;3286.000;4233.000;389.000;0.000;16199.000;-446.000;-40.000;-605.000;-77.000;
31.07.2021 10:00:00;8781.000;634.000;2823.000;4365.000;202.000;0.000;15928.000;-448.000;281.000;-582.000;-128.000;
31.07.2021 09:00:00;8791.000;610.000;2066.000;4317.000;390.000;0.000;15580.000;-41.000;8.000;-534.000;-27.000;
31.07.2021 08:00:00;8811.000;611.000;612.000;4395.000;95.000;0.000;14020.000;-41.000;60.000;-532.000;9.000;
31.07.2021 07:00:00;8806.000;622.000;323.000;4865.000;524.000;0.000;13909.000;-448.000;-146.000;-533.000;-104.000;
31.07.2021 06:00:00;8800.000;609.000;133.000;5034.000;407.000;0.000;13457.000;-859.000;-96.000;-531.000;-40.000;
31.07.2021 05:00:00;8797.000;611.000;87.000;5055.000;405.000;0.000;13357.000;-862.000;-160.000;-544.000;-32.000;
31.07.2021 04:00:00;8823.000;612.000;66.000;5056.000;505.000;0.000;13459.000;-857.000;-146.000;-545.000;-55.000;
31.07.2021 03:00:00;8828.000;614.000;59.000;5076.000;407.000;0.000;13509.000;-862.000;-18.000;-550.000;-45.000;
31.07.2021 02:00:00;8799.000;615.000;83.000;5260.000;334.000;0.000;13875.000;-407.000;-255.000;-543.000;-11.000;
31.07.2021 01:00:00;8788.000;617.000;81.000;5266.000;474.000;0.000;14429.000;0.000;-282.000;-535.000;20.000;
31.07.2021 00:00:00;8802.000;626.000;80.000;5812.000;1017.000;0.000;15599.000;0.000;-146.000;-526.000;-66.000;
30.07.2021 23:00:00;8813.000;646.000;75.000;5995.000;1527.000;72.000;16558.000;0.000;-69.000;-474.000;-27.000;
30.07.2021 22:00:00;8784.000;654.000;71.000;6027.000;1939.000;702.000;17639.000;0.000;-60.000;-413.000;-65.000;
30.07.2021 21:00:00;8773.000;645.000;107.000;6057.000;2042.000;930.000;17908.000;0.000;-100.000;-435.000;-111.000;
30.07.2021 20:00:00;8755.000;645.000;243.000;5997.000;1198.000;722.000;17130.000;0.000;87.000;-460.000;-57.000;
30.07.2021 19:00:00;8761.000;640.000;738.000;6059.000;1248.000;728.000;17572.000;0.000;-19.000;-508.000;-75.000;
30.07.2021 18:00:00;8770.000;642.000;1449.000;5961.000;761.000;727.000;17527.000;0.000;-131.000;-569.000;-83.000;
30.07.2021 17:00:00;8773.000;644.000;2218.000;5640.000;640.000;300.000;17478.000;0.000;-40.000;-618.000;-79.000;
30.07.2021 16:00:00;8796.000;638.000;2579.000;5411.000;705.000;0.000;17438.000;0.000;20.000;-665.000;-46.000;
30.07.2021 15:00:00;8788.000;638.000;3145.000;5318.000;309.000;0.000;17266.000;0.000;-103.000;-706.000;-123.000;
30.07.2021 14:00:00;8782.000;637.000;3226.000;5231.000;159.000;0.000;17305.000;0.000;94.000;-704.000;-120.000;
30.07.2021 13:00:00;8786.000;636.000;3231.000;4750.000;576.000;0.000;17015.000;-41.000;-133.000;-679.000;-111.000;
30.07.2021 12:00:00;8812.000;634.000;3210.000;4641.000;306.000;0.000;16856.000;-41.000;-1.000;-694.000;-11.000;
30.07.2021 11:00:00;8818.000;634.000;2941.000;5073.000;550.000;0.000;17162.000;0.000;-173.000;-687.000;6.000;
30.07.2021 10:00:00;8788.000;633.000;2321.000;5490.000;578.000;0.000;17042.000;0.000;-35.000;-658.000;-75.000;
30.07.2021 09:00:00;8823.000;637.000;1698.000;5315.000;878.000;0.000;16759.000;0.000;41.000;-592.000;-41.000;
30.07.2021 08:00:00;8813.000;632.000;1054.000;5142.000;580.000;0.000;15605.000;0.000;-6.000;-559.000;-51.000;
30.07.2021 07:00:00;8796.000;610.000;595.000;5060.000;467.000;0.000;14880.000;-41.000;-16.000;-551.000;-40.000;
30.07.2021 06:00:00;8822.000;611.000;444.000;4946.000;301.000;0.000;13906.000;-445.000;-213.000;-588.000;28.000;
30.07.2021 05:00:00;8809.000;611.000;338.000;4968.000;405.000;0.000;13509.000;-852.000;-96.000;-579.000;-95.000;
30.07.2021 04:00:00;8772.000;604.000;344.000;5096.000;378.000;0.000;13490.000;-861.000;-151.000;-608.000;-84.000;
30.07.2021 03:00:00;8774.000;614.000;310.000;5191.000;297.000;0.000;13596.000;-854.000;-105.000;-622.000;-9.000;
30.07.2021 02:00:00;8795.000;608.000;389.000;5083.000;506.000;0.000;13809.000;-863.000;-76.000;-552.000;-81.000;
30.07.2021 01:00:00;8962.000;618.000;496.000;5390.000;406.000;0.000;14276.000;-865.000;-188.000;-451.000;-92.000;
30.07.2021 00:00:00;9054.000;667.000;565.000;5514.000;299.000;0.000;15058.000;-446.000;-85.000;-424.000;-86.000;
29.07.2021 23:00:00;9051.000;668.000;585.000;5802.000;959.000;42.000;16609.000;0.000;-60.000;-378.000;-60.000;
29.07.2021 22:00:00;9029.000;674.000;607.000;6063.000;1076.000;559.000;17711.000;0.000;92.000;-316.000;-73.000;
29.07.2021 21:00:00;9028.000;678.000;566.000;5978.000;1244.000;624.000;17529.000;0.000;-213.000;-312.000;-64.000;
29.07.2021 20:00:00;9020.000;673.000;568.000;5946.000;1495.000;0.000;17185.000;0.000;-84.000;-341.000;-92.000;
29.07.2021 19:00:00;9028.000;676.000;918.000;5817.000;1541.000;0.000;17520.000;0.000;63.000;-403.000;-120.000;
29.07.2021 18:00:00;9026.000;676.000;1545.000;5797.000;1098.000;0.000;17726.000;0.000;54.000;-451.000;-19.000;
29.07.2021 17:00:00;9042.000;677.000;2173.000;5696.000;1022.000;0.000;18059.000;0.000;31.000;-517.000;-65.000;
29.07.2021 16:00:00;9038.000;669.000;2948.000;5453.000;679.000;0.000;18018.000;0.000;-156.000;-533.000;-80.000;
29.07.2021 15:00:00;9000.000;664.000;3366.000;5206.000;857.000;0.000;18461.000;0.000;108.000;-594.000;-146.000;
29.07.2021 14:00:00;9009.000;668.000;3636.000;5093.000;591.000;0.000;18270.000;-41.000;-56.000;-555.000;-75.000;
29.07.2021 13:00:00;9012.000;670.000;3713.000;4924.000;580.000;0.000;17804.000;-450.000;8.000;-571.000;-82.000;
29.07.2021 12:00:00;9017.000;659.000;3521.000;4852.000;252.000;0.000;17655.000;-41.000;99.000;-582.000;-122.000;
29.07.2021 11:00:00;9066.000;654.000;3059.000;4713.000;674.000;0.000;17412.000;-13.000;-135.000;-491.000;-115.000;
29.07.2021 10:00:00;9038.000;677.000;2597.000;4878.000;777.000;0.000;17452.000;0.000;-28.000;-457.000;-30.000;
29.07.2021 09:00:00;9094.000;674.000;1919.000;4784.000;1102.000;0.000;16945.000;0.000;-41.000;-451.000;-136.000;
29.07.2021 08:00:00;9065.000;674.000;1067.000;4754.000;682.000;0.000;15804.000;0.000;-8.000;-438.000;8.000;
29.07.2021 07:00:00;9048.000;645.000;432.000;4536.000;764.000;0.000;14992.000;0.000;47.000;-462.000;-18.000;
29.07.2021 06:00:00;9041.000;642.000;248.000;4429.000;403.000;0.000;14220.000;0.000;30.000;-492.000;-81.000;
29.07.2021 05:00:00;9041.000;645.000;174.000;4378.000;407.000;0.000;13566.000;-406.000;-85.000;-502.000;-86.000;
29.07.2021 04:00:00;9001.000;637.000;185.000;4411.000;406.000;0.000;13584.000;-451.000;-33.000;-512.000;-60.000;
29.07.2021 03:00:00;8963.000;647.000;214.000;4438.000;404.000;0.000;13851.000;-408.000;202.000;-504.000;-105.000;
29.07.2021 02:00:00;8998.000;614.000;195.000;4365.000;406.000;0.000;13997.000;-13.000;-83.000;-459.000;-26.000;
29.07.2021 01:00:00;9089.000;616.000;208.000;4552.000;403.000;0.000;14530.000;-13.000;20.000;-353.000;8.000;
29.07.2021 00:00:00;9441.000;641.000;224.000;5204.000;294.000;0.000;15493.000;0.000;-8.000;-280.000;-23.000;
28.07.2021 23:00:00;9359.000;652.000;238.000;5826.000;847.000;311.000;16782.000;0.000;-161.000;-227.000;-63.000;
28.07.2021 22:00:00;9301.000;647.000;229.000;5865.000;1702.000;322.000;18012.000;0.000;171.000;-177.000;-48.000;
28.07.2021 21:00:00;8990.000;651.000;297.000;5894.000;2108.000;310.000;18029.000;0.000;-18.000;-184.000;-19.000;
28.07.2021 20:00:00;9374.000;652.000;352.000;5979.000;852.000;685.000;17581.000;0.000;-126.000;-225.000;38.000;
28.07.2021 19:00:00;9342.000;649.000;660.000;5932.000;978.000;728.000;17933.000;0.000;-110.000;-265.000;19.000;
28.07.2021 18:00:00;9277.000;655.000;1940.000;5834.000;888.000;321.000;18653.000;0.000;151.000;-323.000;-90.000;
28.07.2021 17:00:00;9275.000;646.000;2537.000;5347.000;730.000;321.000;18316.000;0.000;-132.000;-342.000;-66.000;
28.07.2021 16:00:00;9216.000;644.000;2983.000;4998.000;965.000;0.000;18217.000;-13.000;-114.000;-372.000;-90.000;
28.07.2021 15:00:00;9192.000;645.000;3449.000;4778.000;345.000;0.000;18095.000;0.000;103.000;-391.000;-26.000;
28.07.2021 14:00:00;9184.000;642.000;3581.000;4568.000;429.000;0.000;17783.000;-41.000;-69.000;-405.000;-106.000;
28.07.2021 13:00:00;9097.000;643.000;3656.000;4137.000;340.000;0.000;17437.000;-41.000;46.000;-415.000;-26.000;
28.07.2021 12:00:00;9102.000;649.000;3651.000;4102.000;318.000;0.000;17366.000;-41.000;98.000;-426.000;-87.000;
28.07.2021 11:00:00;9062.000;648.000;3206.000;4404.000;577.000;0.000;17249.000;-13.000;-239.000;-390.000;-6.000;
28.07.2021 10:00:00;9024.000;657.000;2829.000;4440.000;740.000;0.000;17287.000;0.000;-30.000;-324.000;-49.000;
28.07.2021 09:00:00;8812.000;653.000;1986.000;4586.000;1144.000;0.000;16773.000;0.000;-22.000;-286.000;-100.000;
28.07.2021 08:00:00;8795.000;647.000;1074.000;4613.000;812.000;0.000;15580.000;0.000;-38.000;-291.000;-32.000;
28.07.2021 07:00:00;8804.000;649.000;458.000;4628.000;637.000;0.000;14812.000;0.000;38.000;-321.000;-81.000;
28.07.2021 06:00:00;8805.000;646.000;259.000;4380.000;415.000;0.000;13956.000;0.000;-168.000;-325.000;-56.000;
28.07.2021 05:00:00;8808.000;625.000;167.000;4065.000;387.000;0.000;13594.000;-13.000;-100.000;-340.000;-5.000;
28.07.2021 04:00:00;8775.000;608.000;156.000;4062.000;315.000;0.000;13375.000;-41.000;-127.000;-367.000;-6.000;
28.07.2021 03:00:00;8781.000;615.000;201.000;4139.000;449.000;0.000;13548.000;-41.000;-191.000;-391.000;-14.000;
28.07.2021 02:00:00;8787.000;648.000;254.000;4222.000;535.000;0.000;13942.000;0.000;-76.000;-346.000;-82.000;
28.07.2021 01:00:00;8806.000;618.000;302.000;4245.000;529.000;0.000;14382.000;0.000;208.000;-303.000;-23.000;
28.07.2021 00:00:00;8813.000;656.000;299.000;5445.000;518.000;0.000;15355.000;0.000;-26.000;-288.000;-62.000;
27.07.2021 23:00:00;8778.000;650.000;361.000;5774.000;993.000;317.000;16676.000;0.000;9.000;-229.000;23.000;
27.07.2021 22:00:00;8790.000;660.000;390.000;5993.000;1719.000;640.000;17967.000;0.000;-17.000;-176.000;-32.000;
27.07.2021 21:00:00;8803.000;660.000;359.000;5972.000;1792.000;645.000;18059.000;0.000;106.000;-186.000;-92.000;
27.07.2021 20:00:00;8802.000;662.000;397.000;5978.000;1190.000;726.000;17626.000;0.000;163.000;-234.000;-58.000;
27.07.2021 19:00:00;8809.000;657.000;633.000;5965.000;1199.000;730.000;17850.000;0.000;216.000;-249.000;-110.000;
27.07.2021 18:00:00;8795.000;664.000;1281.000;5718.000;1228.000;726.000;17839.000;0.000;-172.000;-304.000;-97.000;
27.07.2021 17:00:00;8775.000;653.000;2110.000;5523.000;854.000;281.000;17827.000;0.000;52.000;-339.000;-82.000;
27.07.2021 16:00:00;8731.000;659.000;2591.000;5128.000;1031.000;0.000;17652.000;0.000;-18.000;-368.000;-102.000;
27.07.2021 15:00:00;8744.000;656.000;2969.000;5094.000;669.000;0.000;17737.000;0.000;120.000;-420.000;-95.000;
27.07.2021 14:00:00;8759.000;656.000;3407.000;4537.000;935.000;0.000;17574.000;0.000;-145.000;-471.000;-104.000;
27.07.2021 13:00:00;8763.000;643.000;3412.000;4292.000;930.000;0.000;17384.000;0.000;-100.000;-457.000;-99.000;
27.07.2021 12:00:00;8783.000;629.000;3443.000;4096.000;583.000;0.000;16893.000;0.000;-166.000;-463.000;-12.000;
27.07.2021 11:00:00;8792.000;622.000;3128.000;4270.000;738.000;0.000;16969.000;0.000;-90.000;-426.000;-65.000;
27.07.2021 10:00:00;8787.000;614.000;2478.000;4317.000;1166.000;0.000;16859.000;0.000;-106.000;-348.000;-49.000;
27.07.2021 09:00:00;8772.000;620.000;1915.000;4333.000;1379.000;0.000;16624.000;0.000;35.000;-332.000;-98.000;
27.07.2021 08:00:00;8803.000;615.000;1208.000;4305.000;864.000;0.000;15426.000;0.000;73.000;-329.000;-113.000;
27.07.2021 07:00:00;8801.000;613.000;818.000;4114.000;680.000;0.000;14583.000;0.000;11.000;-336.000;-118.000;
27.07.2021 06:00:00;8778.000;601.000;665.000;3865.000;301.000;0.000;13632.000;-41.000;-139.000;-335.000;-63.000;
27.07.2021 05:00:00;8787.000;599.000;625.000;3834.000;299.000;0.000;13229.000;-440.000;-90.000;-356.000;-29.000;
27.07.2021 04:00:00;8775.000;601.000;631.000;3819.000;304.000;0.000;13141.000;-438.000;-87.000;-361.000;-103.000;
27.07.2021 03:00:00;8803.000;599.000;614.000;3836.000;527.000;0.000;13254.000;-444.000;-194.000;-378.000;-109.000;
27.07.2021 02:00:00;8771.000;612.000;643.000;3794.000;309.000;0.000;13564.000;-71.000;-167.000;-367.000;40.000;
27.07.2021 01:00:00;8797.000;627.000;604.000;4111.000;298.000;0.000;13987.000;0.000;-20.000;-384.000;-46.000;
27.07.2021 00:00:00;8788.000;636.000;628.000;5119.000;287.000;0.000;15003.000;0.000;62.000;-394.000;-123.000;
26.07.2021 23:00:00;8762.000;635.000;544.000;5383.000;1698.000;0.000;16469.000;0.000;-229.000;-312.000;-12.000;
26.07.2021 22:00:00;8795.000;629.000;443.000;5383.000;2658.000;322.000;17737.000;0.000;-155.000;-262.000;-76.000;
26.07.2021 21:00:00;8751.000;624.000;384.000;5308.000;2160.000;643.000;17586.000;0.000;-25.000;-253.000;-6.000;
26.07.2021 20:00:00;8779.000;629.000;432.000;5226.000;1842.000;643.000;17100.000;0.000;-118.000;-296.000;-37.000;
26.07.2021 19:00:00;8786.000;628.000;682.000;5075.000;1986.000;643.000;17311.000;0.000;-147.000;-305.000;-37.000;
26.07.2021 18:00:00;8790.000;630.000;1546.000;5009.000;1124.000;643.000;17294.000;0.000;-6.000;-369.000;-73.000;
26.07.2021 17:00:00;8762.000;641.000;2293.000;4920.000;824.000;323.000;17239.000;0.000;-14.000;-419.000;-91.000;
26.07.2021 16:00:00;8755.000;631.000;2942.000;4739.000;866.000;0.000;17515.000;0.000;51.000;-479.000;10.000;
26.07.2021 15:00:00;8760.000;630.000;3434.000;4566.000;579.000;0.000;17251.000;0.000;-211.000;-511.000;4.000;
26.07.2021 14:00:00;8782.000;630.000;3837.000;4052.000;745.000;0.000;17261.000;0.000;-203.000;-484.000;-98.000;
26.07.2021 13:00:00;8781.000;624.000;3629.000;3623.000;792.000;84.000;16973.000;0.000;16.000;-493.000;-83.000;
26.07.2021 12:00:00;8797.000;626.000;3754.000;3541.000;775.000;0.000;16804.000;0.000;-116.000;-498.000;-75.000;
26.07.2021 11:00:00;8795.000;628.000;3454.000;3636.000;641.000;84.000;16777.000;0.000;25.000;-405.000;-81.000;
26.07.2021 10:00:00;8815.000;619.000;2955.000;3603.000;978.000;84.000;16692.000;0.000;63.000;-389.000;-36.000;
26.07.2021 09:00:00;8843.000;616.000;2142.000;3646.000;1265.000;188.000;16178.000;0.000;-133.000;-344.000;-45.000;
26.07.2021 08:00:00;8817.000;613.000;1531.000;3633.000;865.000;0.000;14976.000;0.000;-95.000;-372.000;-16.000;
26.07.2021 07:00:00;8837.000;589.000;1144.000;3587.000;643.000;0.000;14249.000;-37.000;-99.000;-402.000;-13.000;
26.07.2021 06:00:00;8833.000;587.000;899.000;3572.000;532.000;0.000;13444.000;-451.000;-40.000;-438.000;-50.000;
26.07.2021 05:00:00;8848.000;594.000;826.000;3387.000;402.000;0.000;12698.000;-841.000;-4.000;-453.000;-61.000;
26.07.2021 04:00:00;8835.000;581.000;761.000;3395.000;493.000;0.000;12650.000;-850.000;-46.000;-446.000;-73.000;
26.07.2021 03:00:00;8838.000;586.000;677.000;3392.000;293.000;0.000;12844.000;-447.000;-56.000;-451.000;12.000;
26.07.2021 02:00:00;8810.000;592.000;516.000;3475.000;529.000;0.000;13025.000;-450.000;64.000;-444.000;-67.000;
26.07.2021 01:00:00;8837.000;624.000;421.000;3534.000;293.000;0.000;13373.000;-41.000;69.000;-310.000;-54.000;
26.07.2021 00:00:00;8834.000;621.000;287.000;4182.000;359.000;325.000;14463.000;0.000;168.000;-265.000;-48.000;
25.07.2021 23:00:00;8797.000;645.000;192.000;4645.000;1121.000;1043.000;15637.000;0.000;-572.000;-215.000;-19.000;
25.07.2021 22:00:00;8788.000;673.000;119.000;4760.000;1502.000;1048.000;16663.000;0.000;-7.000;-200.000;-20.000;
25.07.2021 21:00:00;8800.000;682.000;141.000;4660.000;1589.000;1046.000;16606.000;0.000;-24.000;-245.000;-43.000;
25.07.2021 20:00:00;8792.000;678.000;275.000;4224.000;1331.000;1051.000;15880.000;0.000;-90.000;-295.000;-86.000;
25.07.2021 19:00:00;8789.000;672.000;651.000;3849.000;1431.000;1049.000;15895.000;0.000;-231.000;-306.000;-9.000;
25.07.2021 18:00:00;8821.000;673.000;1385.000;3636.000;1195.000;324.000;15766.000;0.000;93.000;-358.000;-3.000;
25.07.2021 17:00:00;8796.000;603.000;2181.000;3282.000;955.000;0.000;15482.000;-37.000;208.000;-414.000;-92.000;
25.07.2021 16:00:00;8828.000;593.000;2944.000;2929.000;706.000;0.000;15390.000;-41.000;-143.000;-410.000;-16.000;
25.07.2021 15:00:00;8798.000;597.000;3419.000;2570.000;198.000;0.000;15235.000;-41.000;92.000;-403.000;5.000;
25.07.2021 14:00:00;8818.000;597.000;3665.000;2472.000;267.000;0.000;15022.000;-41.000;-261.000;-458.000;-37.000;
25.07.2021 13:00:00;8814.000;595.000;3642.000;2355.000;160.000;0.000;15102.000;-41.000;111.000;-468.000;-66.000;
25.07.2021 12:00:00;8802.000;585.000;3562.000;2422.000;425.000;0.000;14996.000;-41.000;-286.000;-457.000;-16.000;
25.07.2021 11:00:00;8840.000;591.000;3482.000;2596.000;282.000;0.000;14755.000;-443.000;-74.000;-439.000;-80.000;
25.07.2021 10:00:00;8800.000;584.000;2979.000;3134.000;560.000;0.000;14688.000;-834.000;-103.000;-373.000;-59.000;
25.07.2021 09:00:00;8843.000;587.000;2162.000;3202.000;558.000;0.000;14179.000;-825.000;-3.000;-332.000;-13.000;
25.07.2021 08:00:00;8835.000;593.000;1341.000;3459.000;331.000;0.000;13305.000;-829.000;-85.000;-328.000;-12.000;
25.07.2021 07:00:00;8817.000;592.000;894.000;3518.000;91.000;0.000;12959.000;-442.000;-123.000;-344.000;-44.000;
25.07.2021 06:00:00;8812.000;589.000;560.000;3540.000;526.000;0.000;12714.000;-839.000;-60.000;-361.000;-53.000;
25.07.2021 05:00:00;8845.000;593.000;467.000;3569.000;372.000;0.000;12671.000;-844.000;67.000;-356.000;-42.000;
25.07.2021 04:00:00;8835.000;584.000;384.000;3562.000;250.000;0.000;12493.000;-847.000;136.000;-360.000;-51.000;
25.07.2021 03:00:00;8820.000;579.000;317.000;3515.000;295.000;0.000;12738.000;-440.000;-11.000;-338.000;1.000;
25.07.2021 02:00:00;8854.000;587.000;228.000;3579.000;530.000;0.000;12975.000;-438.000;-29.000;-362.000;26.000;
25.07.2021 01:00:00;8850.000;600.000;196.000;3838.000;295.000;0.000;13551.000;0.000;224.000;-380.000;-72.000;
25.07.2021 00:00:00;8836.000;621.000;207.000;4931.000;301.000;319.000;14644.000;0.000;-229.000;-365.000;23.000;
24.07.2021 23:00:00;8824.000;640.000;177.000;5060.000;1379.000;409.000;15785.000;0.000;-350.000;-346.000;-8.000;
24.07.2021 22:00:00;8819.000;670.000;163.000;5102.000;1236.000;1048.000;16643.000;0.000;-127.000;-290.000;22.000;
24.07.2021 21:00:00;8829.000;673.000;199.000;5091.000;1582.000;408.000;16548.000;0.000;37.000;-295.000;24.000;
24.07.2021 20:00:00;8837.000;671.000;304.000;5137.000;848.000;723.000;16131.000;0.000;-30.000;-326.000;-33.000;
24.07.2021 19:00:00;8786.000;666.000;719.000;5081.000;959.000;653.000;16099.000;0.000;-341.000;-377.000;-47.000;
24.07.2021 18:00:00;8846.000;641.000;1402.000;4755.000;608.000;283.000;16081.000;0.000;-7.000;-408.000;-39.000;
24.07.2021 17:00:00;8780.000;573.000;2202.000;4013.000;590.000;0.000;15816.000;-37.000;97.000;-416.000;14.000;
24.07.2021 16:00:00;8815.000;545.000;2823.000;3627.000;578.000;0.000;15851.000;-41.000;-16.000;-416.000;-64.000;
24.07.2021 15:00:00;8828.000;547.000;3208.000;3216.000;594.000;0.000;15872.000;-41.000;-31.000;-405.000;-44.000;
24.07.2021 14:00:00;8831.000;548.000;3462.000;3073.000;582.000;0.000;15596.000;-438.000;-26.000;-436.000;0.000;
24.07.2021 13:00:00;8835.000;603.000;3697.000;3148.000;590.000;0.000;15654.000;-841.000;83.000;-455.000;-6.000;
24.07.2021 12:00:00;8860.000;604.000;3546.000;3142.000;585.000;0.000;15382.000;-838.000;-54.000;-441.000;-22.000;
24.07.2021 11:00:00;8873.000;601.000;3441.000;3193.000;353.000;0.000;15309.000;-843.000;171.000;-454.000;-26.000;
24.07.2021 10:00:00;8859.000;593.000;2906.000;3598.000;577.000;0.000;15168.000;-531.000;-361.000;-454.000;-19.000;
24.07.2021 09:00:00;8831.000;596.000;2070.000;3518.000;576.000;0.000;14760.000;-438.000;35.000;-446.000;18.000;
24.07.2021 08:00:00;8858.000;598.000;1140.000;3589.000;635.000;0.000;14013.000;-451.000;122.000;-448.000;-30.000;
24.07.2021 07:00:00;8862.000;605.000;567.000;3480.000;503.000;0.000;13441.000;-41.000;-34.000;-444.000;-57.000;
24.07.2021 06:00:00;8839.000;613.000;274.000;3472.000;372.000;0.000;13158.000;0.000;74.000;-449.000;-37.000;
24.07.2021 05:00:00;8867.000;597.000;176.000;3291.000;300.000;0.000;12817.000;0.000;55.000;-445.000;-24.000;
24.07.2021 04:00:00;8829.000;591.000;142.000;3295.000;314.000;0.000;12742.000;0.000;71.000;-468.000;-32.000;
24.07.2021 03:00:00;8822.000;596.000;99.000;3309.000;476.000;0.000;12655.000;0.000;-161.000;-467.000;-19.000;
24.07.2021 02:00:00;8837.000;582.000;93.000;3414.000;434.000;0.000;13011.000;0.000;23.000;-402.000;30.000;
24.07.2021 01:00:00;8827.000;598.000;130.000;3366.000;853.000;648.000;13606.000;0.000;-516.000;-306.000;6.000;
24.07.2021 00:00:00;8870.000;594.000;201.000;4301.000;402.000;0.000;14438.000;0.000;297.000;-218.000;-9.000;
23.07.2021 23:00:00;9022.000;663.000;302.000;4573.000;1190.000;1026.000;15954.000;0.000;-660.000;-158.000;-4.000;
23.07.2021 22:00:00;9013.000;697.000;375.000;4686.000;1322.000;1052.000;16967.000;0.000;-19.000;-140.000;-19.000;
23.07.2021 21:00:00;9010.000;694.000;519.000;4663.000;1369.000;732.000;16775.000;0.000;-5.000;-174.000;-33.000;
23.07.2021 20:00:00;9021.000;704.000;546.000;4701.000;1078.000;687.000;16392.000;0.000;-128.000;-189.000;-28.000;
23.07.2021 19:00:00;8996.000;700.000;893.000;4584.000;1185.000;408.000;16525.000;0.000;-13.000;-207.000;-21.000;
23.07.2021 18:00:00;9017.000;700.000;1670.000;4212.000;1096.000;0.000;16570.000;0.000;170.000;-273.000;-22.000;
